income,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week
0,47,Private,Some-college,Married,Transport-moving,Husband,White,Male,50
0,33,Private,HS-grad,NotMarried,Other-service,Other-relative,Amer-Indian-Eskimo,Female,36
0,39,Private,HS-grad,Separated,Craft-repair,Own-child,White,Male,40
1,67,Self-emp-not-inc,Bachelors,Married,Exec-managerial,Husband,White,Male,8
0,19,Private,Some-college,NotMarried,Other-service,Own-child,White,Male,24
0,18,Private,10th,NotMarried,Other-service,Own-child,White,Male,11
0,36,Private,HS-grad,NotMarried,Adm-clerical,Own-child,Black,Male,40
0,23,Private,Some-college,NotMarried,Machine-op-inspct,Own-child,White,Male,25
0,25,,Some-college,Separated,,Unmarried,White,Female,20
0,40,Private,Some-college,Married,Craft-repair,Husband,White,Male,40
0,73,Self-emp-not-inc,HS-grad,Married,Farming-fishing,Husband,White,Male,40
0,35,Private,Some-college,Married,Craft-repair,Husband,White,Male,40
1,31,Private,Assoc-acdm,Married,Craft-repair,Husband,White,Male,40
0,20,Private,10th,NotMarried,Machine-op-inspct,Not-in-family,White,Male,40
0,20,Private,HS-grad,NotMarried,Adm-clerical,Own-child,White,Female,40
0,27,Private,HS-grad,Married,Handlers-cleaners,Husband,White,Male,40
0,66,Self-emp-inc,10th,Married,Sales,Husband,White,Male,30
0,66,Private,Masters,Married,Sales,Husband,White,Male,50
0,64,Private,Masters,NotMarried,Prof-specialty,Not-in-family,White,Female,35
0,48,Private,Some-college,Separated,Transport-moving,Not-in-family,White,Male,53
0,24,Private,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,Female,40
0,51,Self-emp-not-inc,HS-grad,Married,Farming-fishing,Husband,White,Male,60
1,25,Private,Bachelors,Married,Craft-repair,Husband,White,Male,60
0,33,Private,11th,Separated,Sales,Own-child,White,Female,20
0,50,Private,HS-grad,Married,Machine-op-inspct,Husband,White,Male,50
0,51,Private,7th-8th,NotMarried,Craft-repair,Not-in-family,Black,Male,50
1,34,State-gov,Bachelors,Married,Prof-specialty,Husband,White,Male,38
0,41,Local-gov,7th-8th,NotMarried,Other-service,Unmarried,Black,Female,40
0,30,Self-emp-not-inc,Some-college,Married,Machine-op-inspct,Husband,White,Male,40
0,59,Private,Some-college,Separated,Craft-repair,Not-in-family,White,Male,40
1,41,Self-emp-not-inc,Some-college,Married,Machine-op-inspct,Husband,White,Male,40
1,36,Self-emp-not-inc,Masters,NotMarried,Sales,Not-in-family,White,Male,45
0,37,Private,1st-4th,Married,Farming-fishing,Husband,White,Male,85
0,28,Private,HS-grad,NotMarried,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,30
0,19,Private,HS-grad,NotMarried,Craft-repair,Own-child,White,Male,40
0,28,Private,Some-college,Married,Transport-moving,Husband,White,Male,45
0,62,Private,10th,Married,Machine-op-inspct,Husband,Black,Male,40
1,36,Private,Masters,Married,Sales,Husband,White,Male,45
0,58,Self-emp-not-inc,10th,NotMarried,Craft-repair,Not-in-family,White,Male,40
0,42,Self-emp-inc,HS-grad,Separated,Sales,Unmarried,White,Male,50
0,43,Self-emp-inc,HS-grad,Married,Craft-repair,Husband,White,Male,40
0,29,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40
0,32,State-gov,HS-grad,NotMarried,Exec-managerial,Not-in-family,White,Male,50
0,64,Local-gov,9th,NotMarried,Adm-clerical,Other-relative,White,Male,40
1,39,Private,Bachelors,Married,Prof-specialty,Wife,White,Female,20
0,26,Private,Bachelors,NotMarried,Sales,Own-child,Black,Female,20
0,19,Private,HS-grad,NotMarried,Other-service,Not-in-family,White,Male,30
0,21,Private,HS-grad,NotMarried,Adm-clerical,Own-child,White,Female,45
0,32,Private,Some-college,NotMarried,Adm-clerical,Not-in-family,White,Female,40
0,30,Local-gov,Assoc-acdm,Married,Protective-serv,Husband,White,Male,45
0,26,Private,Bachelors,NotMarried,Adm-clerical,Other-relative,White,Female,50
0,20,Private,Some-college,NotMarried,Adm-clerical,Own-child,Asian-Pac-Islander,Female,15
0,19,Private,Some-college,NotMarried,Transport-moving,Own-child,White,Male,30
1,33,Federal-gov,Bachelors,Married,Adm-clerical,Husband,White,Male,42
0,23,Private,Some-college,Married,Craft-repair,Other-relative,White,Male,40
0,29,Private,HS-grad,Married,Craft-repair,Husband,White,Male,45
0,42,Private,HS-grad,Married,Exec-managerial,Wife,White,Female,40
0,30,Self-emp-not-inc,HS-grad,Married,Sales,Husband,White,Male,50
0,63,Private,HS-grad,Married,Transport-moving,Wife,Asian-Pac-Islander,Female,20
0,34,Private,HS-grad,Married,Handlers-cleaners,Husband,White,Male,40
0,60,Self-emp-not-inc,Some-college,Married,Craft-repair,Husband,White,Male,24
0,48,Private,HS-grad,Married,Other-service,Husband,White,Male,50
0,25,Private,Bachelors,NotMarried,Exec-managerial,Not-in-family,White,Male,50
0,27,Private,Assoc-voc,Married,Adm-clerical,Wife,Black,Female,40
1,55,Self-emp-not-inc,HS-grad,Separated,Craft-repair,Unmarried,White,Male,55
0,32,Private,Some-college,NotMarried,Machine-op-inspct,Own-child,Black,Female,40
0,22,Private,Some-college,NotMarried,Adm-clerical,Own-child,White,Male,25
0,25,Private,HS-grad,NotMarried,Exec-managerial,Not-in-family,White,Male,50
0,18,Private,11th,NotMarried,Other-service,Own-child,White,Female,16
0,24,Local-gov,Some-college,Married,Adm-clerical,Wife,White,Female,44
0,29,Private,Bachelors,NotMarried,Exec-managerial,Not-in-family,White,Female,40
0,73,,11th,Married,,Husband,White,Male,3
1,39,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40
0,33,Self-emp-inc,Masters,Married,Craft-repair,Husband,White,Male,40
1,57,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Female,40
0,22,Private,10th,Separated,Other-service,Unmarried,White,Female,40
0,33,,HS-grad,Separated,,Unmarried,White,Female,20
0,33,Private,HS-grad,Married,Transport-moving,Husband,White,Male,60
0,42,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40
0,43,Private,Bachelors,Separated,Prof-specialty,Unmarried,White,Male,45
1,57,Self-emp-not-inc,Some-college,Married,Tech-support,Husband,White,Male,38
0,42,Private,Masters,Separated,Prof-specialty,Not-in-family,White,Male,40
0,22,Private,Some-college,NotMarried,Transport-moving,Own-child,White,Male,30
0,21,,Some-college,NotMarried,,Own-child,White,Female,35
1,42,Self-emp-not-inc,Bachelors,Married,Sales,Husband,White,Male,50
0,39,Private,Some-college,Married,Sales,Husband,White,Male,55
1,41,Private,Some-college,Married,Prof-specialty,Wife,White,Female,32
0,20,Local-gov,HS-grad,NotMarried,Handlers-cleaners,Own-child,Black,Male,40
0,47,Private,Some-college,Married,Craft-repair,Husband,White,Male,40
0,44,Private,Some-college,Separated,Adm-clerical,Unmarried,White,Female,40
0,29,Private,Bachelors,NotMarried,Adm-clerical,Not-in-family,Black,Female,40
1,52,Private,Some-college,NotMarried,Adm-clerical,Not-in-family,White,Female,16
1,71,Private,Some-college,Widowed,Sales,Not-in-family,White,Male,35
0,52,Private,HS-grad,NotMarried,Craft-repair,Own-child,White,Male,55
0,36,Private,HS-grad,Married,Sales,Husband,White,Male,40
1,53,Private,Some-college,Separated,Craft-repair,Not-in-family,White,Male,48
1,37,Private,HS-grad,Married,Other-service,Wife,White,Female,30
0,26,Private,10th,NotMarried,Handlers-cleaners,Not-in-family,White,Male,40
1,34,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,55
1,35,Private,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,Male,50
0,20,Private,9th,NotMarried,Sales,Own-child,White,Female,40
0,34,Local-gov,Some-college,Married,Craft-repair,Husband,White,Male,40
0,56,Self-emp-not-inc,Bachelors,Married,Exec-managerial,Husband,White,Male,60
1,39,Private,Bachelors,Married,Prof-specialty,Wife,White,Female,36
0,24,Private,Some-college,NotMarried,Tech-support,Own-child,White,Female,20
0,24,Private,11th,Separated,Sales,Unmarried,White,Female,35
0,23,Private,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,Male,50
0,27,Private,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,Male,45
0,25,Private,HS-grad,NotMarried,Adm-clerical,Unmarried,White,Female,40
0,29,Private,Some-college,NotMarried,Adm-clerical,Not-in-family,White,Female,40
1,42,Private,Some-college,Married,Machine-op-inspct,Wife,White,Female,37
0,51,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40
0,31,Private,Assoc-voc,Married,Craft-repair,Husband,White,Male,40
0,59,Private,1st-4th,Married,Machine-op-inspct,Husband,White,Male,40
0,29,Private,HS-grad,Married,Other-service,Wife,White,Female,40
0,18,Private,HS-grad,NotMarried,Adm-clerical,Own-child,White,Female,20
0,24,Private,HS-grad,Married,Craft-repair,Wife,White,Female,36
0,38,State-gov,Some-college,Separated,Exec-managerial,Own-child,White,Male,40
0,36,Private,HS-grad,NotMarried,Priv-house-serv,Unmarried,Black,Female,28
0,34,Self-emp-not-inc,HS-grad,Separated,Exec-managerial,Not-in-family,White,Male,50
1,42,Self-emp-not-inc,Bachelors,Married,Exec-managerial,Husband,White,Male,70
0,45,Self-emp-not-inc,12th,Separated,Craft-repair,Other-relative,Black,Male,35
0,21,Private,Assoc-voc,NotMarried,Transport-moving,Own-child,White,Male,40
1,64,Self-emp-inc,Doctorate,Married,Prof-specialty,Husband,White,Male,60
0,32,Private,HS-grad,NotMarried,Machine-op-inspct,Other-relative,Black,Male,40
1,45,Private,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,Male,40
0,53,Private,5th-6th,Married,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,40
0,42,Private,HS-grad,Married,Craft-repair,Husband,White,Male,16
0,32,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,40
0,49,Private,HS-grad,Married,Machine-op-inspct,Husband,White,Male,40
0,62,Private,5th-6th,Married,Farming-fishing,Husband,White,Male,24
0,28,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,45
1,29,,Doctorate,Married,,Husband,White,Male,50
0,32,Private,HS-grad,NotMarried,Farming-fishing,Not-in-family,White,Male,35
1,37,Self-emp-inc,10th,NotMarried,Transport-moving,Not-in-family,White,Male,50
1,38,Private,Bachelors,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,50
0,44,Local-gov,HS-grad,Separated,Transport-moving,Own-child,White,Male,25
0,19,Private,HS-grad,NotMarried,Transport-moving,Own-child,White,Male,40
0,22,,Some-college,NotMarried,,Own-child,White,Male,40
0,24,Private,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,Female,40
1,58,Private,HS-grad,Married,Exec-managerial,Husband,White,Male,50
0,56,Private,Bachelors,Widowed,Other-service,Not-in-family,White,Female,40
0,37,Private,10th,Separated,Craft-repair,Unmarried,White,Female,40
0,43,Private,Some-college,Separated,Machine-op-inspct,Not-in-family,White,Male,40
0,32,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40
0,34,Private,Bachelors,NotMarried,Sales,Own-child,Black,Female,40
0,44,Private,9th,Separated,Other-service,Own-child,White,Female,50
0,28,Private,HS-grad,NotMarried,Handlers-cleaners,Unmarried,White,Male,40
0,35,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,35
0,38,Private,HS-grad,Married,Machine-op-inspct,Husband,White,Male,40
0,26,Private,Some-college,NotMarried,Tech-support,Own-child,White,Female,40
0,20,Private,11th,NotMarried,Transport-moving,Own-child,White,Male,60
1,24,Private,HS-grad,Married,Craft-repair,Husband,White,Male,60
0,40,Private,HS-grad,Separated,Craft-repair,Not-in-family,White,Male,45
0,23,Private,HS-grad,NotMarried,Craft-repair,Other-relative,White,Male,40
0,79,Local-gov,11th,Married,Exec-managerial,Husband,White,Male,7
0,44,Private,10th,Separated,Adm-clerical,Unmarried,Other,Female,42
1,51,Private,Masters,Married,Prof-specialty,Wife,White,Female,50
0,30,Private,HS-grad,Married,Machine-op-inspct,Husband,White,Male,40
1,52,Private,Assoc-acdm,Married,Sales,Husband,White,Male,48
1,41,Private,Bachelors,Married,Exec-managerial,Husband,White,Male,40
0,33,Private,5th-6th,Married,Farming-fishing,Husband,Asian-Pac-Islander,Male,40
1,50,Private,Bachelors,Separated,Exec-managerial,Unmarried,White,Male,45
1,51,Private,Assoc-voc,Married,Tech-support,Husband,White,Male,40
0,41,Private,HS-grad,NotMarried,Machine-op-inspct,Not-in-family,White,Male,40
1,35,Private,Bachelors,Married,Sales,Wife,White,Female,30
1,34,Private,Some-college,Married,Exec-managerial,Husband,White,Male,40
0,28,Private,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,Male,45
0,31,Self-emp-inc,Assoc-voc,Separated,Sales,Not-in-family,White,Male,40
0,22,Private,HS-grad,NotMarried,Handlers-cleaners,Own-child,White,Male,40
0,67,,HS-grad,Widowed,,Not-in-family,White,Female,15
1,65,Private,HS-grad,Married,Sales,Husband,White,Male,40
1,39,Self-emp-not-inc,HS-grad,Married,Sales,Husband,White,Male,50
0,23,Private,Some-college,NotMarried,Tech-support,Own-child,White,Male,40
0,29,Self-emp-not-inc,Assoc-acdm,Married,Sales,Husband,White,Male,50
1,57,Self-emp-not-inc,10th,Separated,Exec-managerial,Own-child,White,Male,60
0,47,Private,Some-college,Widowed,Other-service,Not-in-family,White,Female,35
0,51,Local-gov,HS-grad,Married,Transport-moving,Husband,Black,Male,60
0,34,Private,HS-grad,Married,Handlers-cleaners,Husband,Black,Male,40
1,52,Private,HS-grad,Married,Exec-managerial,Husband,White,Male,60
1,29,Private,HS-grad,Married,Prof-specialty,Husband,White,Male,40
0,29,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40
0,25,Local-gov,Some-college,Married,Farming-fishing,Husband,White,Male,40
0,21,Private,Some-college,NotMarried,Other-service,Not-in-family,White,Female,40
0,38,Private,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,Female,40
1,55,Self-emp-not-inc,HS-grad,Married,Sales,Husband,White,Male,50
0,61,Self-emp-inc,Bachelors,Separated,Sales,Not-in-family,White,Female,30
1,34,Private,Assoc-acdm,NotMarried,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,60
0,41,Private,Bachelors,Married,Adm-clerical,Husband,White,Male,40
0,27,Local-gov,Assoc-voc,NotMarried,Adm-clerical,Own-child,White,Male,43
1,78,Self-emp-not-inc,Bachelors,NotMarried,Exec-managerial,Not-in-family,White,Male,20
1,40,Private,HS-grad,Married,Transport-moving,Husband,White,Male,40
0,26,Self-emp-not-inc,7th-8th,Married,Transport-moving,Husband,White,Male,75
0,43,Private,HS-grad,Married,Other-service,Husband,Asian-Pac-Islander,Male,60
0,55,,HS-grad,Widowed,,Not-in-family,White,Female,20
0,25,Private,Assoc-voc,Married,Tech-support,Husband,White,Male,40
0,26,Self-emp-not-inc,Some-college,NotMarried,Other-service,Not-in-family,White,Female,48
1,43,Self-emp-inc,HS-grad,Married,Sales,Husband,White,Male,68
0,25,Private,Some-college,NotMarried,Other-service,Own-child,White,Male,40
0,22,Private,Some-college,NotMarried,Adm-clerical,Other-relative,Black,Female,30
1,52,Self-emp-not-inc,HS-grad,Married,Craft-repair,Husband,White,Male,55
0,61,Private,HS-grad,Married,Adm-clerical,Wife,White,Female,5
0,42,Private,Bachelors,NotMarried,Sales,Unmarried,White,Male,40
0,21,Private,Assoc-voc,NotMarried,Adm-clerical,Not-in-family,White,Female,40
0,44,Private,HS-grad,Married,Transport-moving,Husband,Amer-Indian-Eskimo,Male,40
0,65,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40
0,56,,HS-grad,Separated,,Not-in-family,White,Male,10
0,33,Federal-gov,Assoc-acdm,Separated,Other-service,Unmarried,White,Male,40
0,22,Private,10th,NotMarried,Adm-clerical,Not-in-family,White,Female,40
0,43,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Female,24
0,45,Self-emp-inc,HS-grad,Separated,Exec-managerial,Not-in-family,White,Male,42
0,42,Private,HS-grad,Separated,Sales,Not-in-family,White,Female,42
0,37,Private,HS-grad,NotMarried,Farming-fishing,Unmarried,Other,Male,40
0,56,Private,9th,Separated,Craft-repair,Not-in-family,White,Male,40
0,35,,10th,Separated,,Unmarried,White,Female,16
0,40,Private,Assoc-acdm,Separated,Adm-clerical,Unmarried,Black,Female,32
0,31,Private,Bachelors,Married,Sales,Husband,White,Male,55
0,26,Private,Bachelors,Married,Prof-specialty,Husband,White,Male,40
0,26,State-gov,Bachelors,NotMarried,Prof-specialty,Own-child,White,Male,40
0,42,Self-emp-inc,Bachelors,Married,Exec-managerial,Husband,White,Male,70
0,45,Self-emp-not-inc,HS-grad,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,40
1,47,Local-gov,Some-college,Married,Prof-specialty,Husband,Black,Male,50
0,22,Private,Some-college,Married,Machine-op-inspct,Husband,White,Male,40
0,33,Private,Bachelors,NotMarried,Exec-managerial,Own-child,White,Male,40
0,37,Private,HS-grad,NotMarried,Transport-moving,Not-in-family,Black,Male,50
0,48,Self-emp-not-inc,HS-grad,Married,Farming-fishing,Husband,White,Male,98
0,57,Self-emp-not-inc,10th,Married,Craft-repair,Husband,White,Male,8
0,47,Private,Some-college,Separated,Adm-clerical,Not-in-family,White,Female,60
0,58,Local-gov,9th,Married,Transport-moving,Husband,White,Male,40
0,55,Private,11th,Widowed,Adm-clerical,Unmarried,White,Female,40
0,52,Private,Some-college,Married,Craft-repair,Husband,White,Male,55
0,29,Private,Bachelors,NotMarried,Prof-specialty,Not-in-family,White,Male,40
0,42,Private,Masters,NotMarried,Prof-specialty,Not-in-family,White,Female,40
0,23,Private,HS-grad,Separated,Craft-repair,Not-in-family,White,Male,60
0,23,Private,12th,NotMarried,Other-service,Not-in-family,White,Female,30
0,46,Self-emp-not-inc,Assoc-voc,Married,Exec-managerial,Husband,White,Male,60
0,30,Private,Some-college,NotMarried,Machine-op-inspct,Not-in-family,White,Male,40
1,43,Self-emp-not-inc,Bachelors,Married,Prof-specialty,Wife,White,Female,70
0,25,Private,Some-college,NotMarried,Adm-clerical,Own-child,White,Female,30
1,32,Private,HS-grad,Married,Transport-moving,Husband,White,Male,80
0,56,Private,9th,Married,Transport-moving,Husband,Black,Male,40
0,33,Private,HS-grad,Married,Transport-moving,Husband,White,Male,43
0,19,State-gov,Some-college,NotMarried,Adm-clerical,Own-child,White,Male,10
0,20,Private,Some-college,NotMarried,Sales,Own-child,White,Female,18
0,34,Private,Some-college,Married,Adm-clerical,Husband,White,Male,40
0,34,Private,9th,Separated,Other-service,Unmarried,White,Female,40
0,55,Self-emp-not-inc,HS-grad,Married,Craft-repair,Husband,White,Male,40
0,55,Private,9th,Married,Tech-support,Wife,White,Female,23
0,31,Private,Some-college,NotMarried,Sales,Not-in-family,White,Male,45
0,30,Private,HS-grad,Separated,Other-service,Unmarried,White,Female,40
0,31,Private,HS-grad,Separated,Other-service,Unmarried,White,Male,40
0,51,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Male,40
0,59,Private,HS-grad,Married,Craft-repair,Husband,White,Male,40
0,58,Private,HS-grad,Separated,Adm-clerical,Unmarried,Black,Female,36
0,40,Private,9th,Married,Handlers-cleaners,Husband,White,Male,40
0,54,Private,HS-grad,Married,Craft-repair,Husband,Black,Male,40
1,25,Local-gov,Bachelors,Married,Prof-specialty,Husband,White,Male,40
